"","name","parentid","level","path_2","path_3","path_4","path_5","path_6","path_7"
"10651","Nyakiambi Community Health Unit","D3gE54sbiH8","5","HfVjCurKxh2","ob6SxuRcqU4","RJ4LGJiSHFg","D3gE54sbiH8","mbX1es010iU",NA
"10652","Nyakiambi Dispensary","RJ4LGJiSHFg","4","HfVjCurKxh2","ob6SxuRcqU4","RJ4LGJiSHFg","D3gE54sbiH8",NA,NA
"10653","Nyakianga Community Health Unit","RZH7LqubaPp","5","HfVjCurKxh2","ahwTMNAJvrL","U9CLTNIwehR","RZH7LqubaPp","ZKFqR1lw9nX",NA
"10654","Nyakianga Health Centre","U9CLTNIwehR","4","HfVjCurKxh2","ahwTMNAJvrL","U9CLTNIwehR","RZH7LqubaPp",NA,NA
"10655","Nyakondo Community Unit","cLo2mMOlSkq","5","HfVjCurKxh2","fVra3Pwta0Q","D2lsuEzZAJP","cLo2mMOlSkq","M6RQ6ghlCcQ",NA
"10656","Nyakongo Comminity Unit","tJVeZDtaAeT","5","HfVjCurKxh2","uepLTG8wGWJ","f3AcdRzgTwz","tJVeZDtaAeT","ejQFO3ILNmq",NA
"10657","Nyakongo Community Health Unit","J3865NY4ur6","5","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ","J3865NY4ur6","b07vh0MPlJD",NA
"10658","Nyakongo Community Health Unit","SLYEU6SItMd","5","HfVjCurKxh2","uepLTG8wGWJ","Qn5Fff2lIDz","SLYEU6SItMd","tTUlsZ1wnFA",NA
"10659","Nyakongo Dispensary","iRK9uABUTVZ","4","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ","J3865NY4ur6",NA,NA
"10660","Nyakunguru Dispensary","NmbwkQ5r5cB","4","HfVjCurKxh2","tAbBVBbueqD","NmbwkQ5r5cB","dhvsEE9CCU6",NA,NA
"10661","Nyakuru Dispensary","ka9Uv3Ckcbd","4","HfVjCurKxh2","fVra3Pwta0Q","ka9Uv3Ckcbd","WlgH5Q5Y6kZ",NA,NA
"10662","Nyakurungoto Dispensary","D2lsuEzZAJP","4","HfVjCurKxh2","fVra3Pwta0Q","D2lsuEzZAJP","igBxInC1Fx7",NA,NA
"10663","Nyakwala Dispensary","Mk4bMOSMRTB","4","HfVjCurKxh2","vvOK1BxTbet","Mk4bMOSMRTB","eAzSSptVvim",NA,NA
"10664","Nyakwana Dispensary","fFh3beH29fD","4","HfVjCurKxh2","sPkRcDvhGWA","fFh3beH29fD","ZziEX4wDwOR",NA,NA
"10665","Nyakweri Dispensary","mCGytMcMf6y","4","HfVjCurKxh2","nK0A12Q7MvS","mCGytMcMf6y","Mh62QGkagBb",NA,NA
"10666","Nyalani Community Health Unit","kZ1VUENMMCn","5","HfVjCurKxh2","nrI2khZx3d0","tSKDWoVKiPo","kZ1VUENMMCn","uWwJrTVizC8",NA
"10667","Nyalenda A Community Health Unit","uMzpY2vfUnF","5","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","uMzpY2vfUnF","o5FUwui6pXP",NA
"10668","Nyalenda A Community Unit","DNnvCXUMH4v","5","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","DNnvCXUMH4v","SwfXuJj8oVg",NA
"10669","Nyalenda B Community Health Unit","uMzpY2vfUnF","5","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","uMzpY2vfUnF","nRNLYFghBIj",NA
"10670","Nyalenda Community Health Unit","UN5XZm7pp54","5","HfVjCurKxh2","nK0A12Q7MvS","NhsAMiaS0TD","UN5XZm7pp54","e3AFeoAbqFI",NA
"10671","Nyalenda Health Centre","PRpKwAloU5b","4","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","uMzpY2vfUnF",NA,NA
"10672","Nyalenda Nursing Home","NhsAMiaS0TD","4","HfVjCurKxh2","nK0A12Q7MvS","NhsAMiaS0TD","UN5XZm7pp54",NA,NA
"10673","Nyalenya Community Health Unit","DqwooToZ1N9","5","HfVjCurKxh2","u4t9H8XyU9P","InECuIlzJGx","DqwooToZ1N9","CFHryRhnHNe",NA
"10674","Nyalgosi Dispensary","NhsAMiaS0TD","4","HfVjCurKxh2","nK0A12Q7MvS","NhsAMiaS0TD","H2Cpb3vTyOe",NA,NA
"10675","Nyalgunga Community Health Unit","SaC88wqvxMt","5","HfVjCurKxh2","u4t9H8XyU9P","Cu46otDi1RO","SaC88wqvxMt","nkRprJ0bqU8",NA
"10676","Nyali Barracks Dispensary","sr8WEz03EnP","4","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP","WHvhP2h8S2l",NA,NA
"10677","Nyali Children Hospital","sr8WEz03EnP","4","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP","wgeumTY9aFJ",NA,NA
"10678","Nyali Childrens Hospital (Likoni)","iy93Mmi73Or","4","HfVjCurKxh2","wsBsC6gjHvn","iy93Mmi73Or","gg5GV5XhUp7",NA,NA
"10679","Nyali Health Care Limited","sr8WEz03EnP","4","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP","clAXMkgRFCz",NA,NA
"10680","Nyalilbuch Dispensary","GshNTMZJ5r1","4","HfVjCurKxh2","ihZsJ8alvtb","GshNTMZJ5r1","a6J5MPis0l8",NA,NA
"10681","Nyali  Sub County","wsBsC6gjHvn","3","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP",NA,NA,NA
"10682","Nyalkembo Dispensary","HoRW5aISmiD","4","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","mhtMgN9rHfk",NA,NA
"10683","Nyalkinyi (Jersey) Dispensary","Ur2xRBDtazT","4","HfVjCurKxh2","nK0A12Q7MvS","Ur2xRBDtazT","wUU4WZrUUgK",NA,NA
"10684","Nyalunya Community Health Unit","bSJkg11sPh7","5","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","bSJkg11sPh7","tKE1cRqq35U",NA
"10685","Nyalunya Dispensary","PRpKwAloU5b","4","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","bSJkg11sPh7",NA,NA
"10686","Nyamache District Hospital","cooDDG3Lh3A","4","HfVjCurKxh2","sPkRcDvhGWA","cooDDG3Lh3A","gXJXJvMm9Jg",NA,NA
"10687","Nyamache  Sub County","sPkRcDvhGWA","3","HfVjCurKxh2","sPkRcDvhGWA","cooDDG3Lh3A",NA,NA,NA
"10688","Nyamadede Dispensary","HoRW5aISmiD","4","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","JGu54bQWhxM",NA,NA
"10689","Nyamagagana Community Unit","KJrHBLlkXkW","5","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","KJrHBLlkXkW","xlQefR8ESz9",NA
"10690","Nyamagenga Community Unit","SZnkrFoimi2","5","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","SZnkrFoimi2","kFvFe6Gf6Ih",NA
"10691","Nyamagesa Dispensary","A6Sj8RumZ0m","4","HfVjCurKxh2","sPkRcDvhGWA","A6Sj8RumZ0m","jNujDeSFbQB",NA,NA
"10692","Nyamagiri Dispensary","zCCIu1Vi3Wh","4","HfVjCurKxh2","sPkRcDvhGWA","zCCIu1Vi3Wh","y47SsCXNr4i",NA,NA
"10693","Nyamagongwi Community Unit","NoZjHcIDHGW","5","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","NoZjHcIDHGW","tU1XQibrvZL",NA
"10694","Nyamagundo Health Centre","zCCIu1Vi3Wh","4","HfVjCurKxh2","sPkRcDvhGWA","zCCIu1Vi3Wh","kNz883gc5n8",NA,NA
"10695","Nyamagwa H/C","cooDDG3Lh3A","4","HfVjCurKxh2","sPkRcDvhGWA","cooDDG3Lh3A","Wq6zUnyDUTt",NA,NA
"10696","Nyamaiya Health Centre","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","o8IOlvEXsMe",NA,NA
"10697","Nyamaji East Community Health Unit","PMaCD9epy9o","5","HfVjCurKxh2","nK0A12Q7MvS","mCGytMcMf6y","PMaCD9epy9o","A2ZZrsR2ng9",NA
"10698","Nyamaji West Community Health Unit","PMaCD9epy9o","5","HfVjCurKxh2","nK0A12Q7MvS","mCGytMcMf6y","PMaCD9epy9o","TTvveesYapb",NA
"10699","Nyamakoroto Dispensary","Qn5Fff2lIDz","4","HfVjCurKxh2","uepLTG8wGWJ","Qn5Fff2lIDz","eWl04gJBWM3",NA,NA
"10700","Nyamamithi Community Health Unit","BEJwbly8xZS","5","HfVjCurKxh2","ob6SxuRcqU4","OK0hW8DFHq3","BEJwbly8xZS","rZ1XKFXiWak",NA
"10701","Nyamamithi Dispensary","OK0hW8DFHq3","4","HfVjCurKxh2","ob6SxuRcqU4","OK0hW8DFHq3","BEJwbly8xZS",NA,NA
"10702","Nyamanche Community unit","NoZjHcIDHGW","5","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","NoZjHcIDHGW","yiQ24ybjToD",NA
"10703","Nyamanga Dispensary","D2lsuEzZAJP","4","HfVjCurKxh2","fVra3Pwta0Q","D2lsuEzZAJP","UMheUvXia9d",NA,NA
"10704","Nyamanga Dispensary.","i2Y2fyNoFyZ","4","HfVjCurKxh2","nK0A12Q7MvS","i2Y2fyNoFyZ","ynlcP2Jr8Em",NA,NA
"10705","Nyamaraga community unit","NDFVW6VFCnE","5","HfVjCurKxh2","fVra3Pwta0Q","VtuwXD7O1O9","NDFVW6VFCnE","ZYFoGxmIVoL",NA
"10706","Nyamaraga Health Centre","VtuwXD7O1O9","4","HfVjCurKxh2","fVra3Pwta0Q","VtuwXD7O1O9","NDFVW6VFCnE",NA,NA
"10707","Nyamarandi Community Health Unit","bPtrtamWTmT","5","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","bPtrtamWTmT","rxS5CwfuiqK",NA
"10708","Nyamaranya Community Unit","UXBZJXifkbo","5","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","UXBZJXifkbo","TI7fmOk2Q97",NA
"10709","Nyamaranya Dispensary","THm2tCJa2ZQ","4","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","UXBZJXifkbo",NA,NA
"10710","Nyamarimba Community Health Unit","jYceYXy2rBf","5","HfVjCurKxh2","tAbBVBbueqD","kBQIjtWUBqj","jYceYXy2rBf","WkZclWiSHZo",NA
"10711","Nyamarimba Sub County Hospital","kBQIjtWUBqj","4","HfVjCurKxh2","tAbBVBbueqD","kBQIjtWUBqj","jYceYXy2rBf",NA,NA
"10712","Nyamasare Dispensary","fCInDXluNhx","4","HfVjCurKxh2","fVra3Pwta0Q","fCInDXluNhx","pJP2SYBe0bB",NA,NA
"10713","Nyamasege Dispensary","YqYSkwmOtiR","4","HfVjCurKxh2","sPkRcDvhGWA","YqYSkwmOtiR","ECkt7qf7URv",NA,NA
"10714","Nyamasibi Health Centre","A6Sj8RumZ0m","4","HfVjCurKxh2","sPkRcDvhGWA","A6Sj8RumZ0m","TJ9BzAbJWPL",NA,NA
"10715","Nyamasi Dispensary","Ur2xRBDtazT","4","HfVjCurKxh2","nK0A12Q7MvS","Ur2xRBDtazT","AvzELEbLhhW",NA,NA
"10716","Nyamathi Community Health Unit","knd7eyfdN8X","5","HfVjCurKxh2","ob6SxuRcqU4","yZJJPoSGhY6","knd7eyfdN8X","suwC11L2atm",NA
"10717","Nyamathi Dispensary","yZJJPoSGhY6","4","HfVjCurKxh2","ob6SxuRcqU4","yZJJPoSGhY6","knd7eyfdN8X",NA,NA
"10718","Nyamatwoni Dispensary","zCCIu1Vi3Wh","4","HfVjCurKxh2","sPkRcDvhGWA","zCCIu1Vi3Wh","repA4BWx9VU",NA,NA
"10719","Nyamauro Community Unit","oPB35EIF6o3","5","HfVjCurKxh2","uepLTG8wGWJ","v5qbFUgfIoF","oPB35EIF6o3","syNqUpGMsuh",NA
"10720","Nyamauwa Community Health Unit","weyCAoCYvTj","5","HfVjCurKxh2","nK0A12Q7MvS","mCGytMcMf6y","weyCAoCYvTj","c3NVZi6mkSa",NA
"10721","Nyambare Dispensary","iK2Jk2AxhlD","4","HfVjCurKxh2","nK0A12Q7MvS","iK2Jk2AxhlD","hCKwhDpkvbP",NA,NA
"10722","Nyambare Health Centre","Cu46otDi1RO","4","HfVjCurKxh2","u4t9H8XyU9P","Cu46otDi1RO","q0HFYe46rHe",NA,NA
"10723","Nyambaria Geke Community Unit","iYpP2OYAWcL","5","HfVjCurKxh2","uepLTG8wGWJ","f3AcdRzgTwz","iYpP2OYAWcL","PGbrlJDe7SV",NA
"10724","Nyambaria Geke Dispensary","f3AcdRzgTwz","4","HfVjCurKxh2","uepLTG8wGWJ","f3AcdRzgTwz","iYpP2OYAWcL",NA,NA
"10725","Nyambene Chemist","BDxUGx86itV","4","HfVjCurKxh2","Y52XNJ50hYb","BDxUGx86itV","sVmKhvkpnWH",NA,NA
"10726","Nyambene District Hospital","wtuGWT7KjVm","4","HfVjCurKxh2","Y52XNJ50hYb","wtuGWT7KjVm","KCKQZfmxuKS",NA,NA
"10727","Nyambene Medical & Surgical Centre","TPfcUHno8oP","4","HfVjCurKxh2","Y52XNJ50hYb","TPfcUHno8oP","VB6dY1WOVQe",NA,NA
"10728","Nyambene Nursing Home","TPfcUHno8oP","4","HfVjCurKxh2","Y52XNJ50hYb","TPfcUHno8oP","hB64qKl4fpE",NA,NA
"10729","Nyambiri Community Health Unit","shH3wN0yTJZ","5","HfVjCurKxh2","uepLTG8wGWJ","v5qbFUgfIoF","shH3wN0yTJZ","RhlDT4m2yx3",NA
"10730","Nyambunwa Medical Clinic","zCCIu1Vi3Wh","4","HfVjCurKxh2","sPkRcDvhGWA","zCCIu1Vi3Wh","oAJL5MSNiiz",NA,NA
"10731","Nyamekongoroto Health Centre","jtBjNpL9FXS","4","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","fzoNOK6Nrqc",NA,NA
"10732","Nyamemiso Dispensary","fFh3beH29fD","4","HfVjCurKxh2","sPkRcDvhGWA","fFh3beH29fD","rV3Y9j5ymeq",NA,NA
"10733","Nyameru Community Unit","r8x9znndcXD","5","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","r8x9znndcXD","zbPyy8vZDGP",NA
"10734","Nyametaburo Community Unit","Sv7XZqXiyCP","5","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","Sv7XZqXiyCP","MHWf1JRJZ1o",NA
"10735","Nyametaburo Health Centre","jtBjNpL9FXS","4","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","Sv7XZqXiyCP",NA,NA
"10736","Nyametembe Community Unit","ajSVagBWzKi","5","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","ajSVagBWzKi","zHSxo73eBc3",NA
"10737","Nyametembe Dispensary","THm2tCJa2ZQ","4","HfVjCurKxh2","fVra3Pwta0Q","THm2tCJa2ZQ","ajSVagBWzKi",NA,NA
"10738","Nyamila Community Health Unit","SaC88wqvxMt","5","HfVjCurKxh2","u4t9H8XyU9P","Cu46otDi1RO","SaC88wqvxMt","lDKIcU46EHO",NA
"10739","Nyamilu Dispensary","VtuwXD7O1O9","4","HfVjCurKxh2","fVra3Pwta0Q","VtuwXD7O1O9","nrnRWeXKBSc",NA,NA
"10740","Nyamira Adventist Dispensary","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","HjL1sFQUDS0",NA,NA
"10741","NYAMIRA BEYOND ZERO CLINIC","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","NOuhKfCFzVR",NA,NA
"10742","Nyamira County","HfVjCurKxh2","2","HfVjCurKxh2","uepLTG8wGWJ",NA,NA,NA,NA
"10743","Nyamira District Hospital","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","hKvUlAHlVJx",NA,NA
"10744","Nyamira Maternity and Nursing Home","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","qiryyPJ0w1h",NA,NA
"10745","Nyamira North Sub County","uepLTG8wGWJ","3","HfVjCurKxh2","uepLTG8wGWJ","v5qbFUgfIoF",NA,NA,NA
"10746","Nyamira Royal Clinic","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","BVmPVKqyQJE",NA,NA
"10747","Nyamira Sub County","uepLTG8wGWJ","3","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr",NA,NA,NA
"10748","Nyamninia Community Health Unit","AlbZLFgtUXp","5","HfVjCurKxh2","u4t9H8XyU9P","PKeFksHlJkB","AlbZLFgtUXp","IjUyQlzjQZ0",NA
"10749","Nyamogonchoro Dispensary","WHG67QCDRS9","4","HfVjCurKxh2","sPkRcDvhGWA","WHG67QCDRS9","VJaFTjbLNoF",NA,NA
"10750","Nyamokenye H/C","cooDDG3Lh3A","4","HfVjCurKxh2","sPkRcDvhGWA","cooDDG3Lh3A","rilnBgF1Jmb",NA,NA
"10751","Nyamonye Community Health Unit","JRvC1h1WCBh","5","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","JRvC1h1WCBh","WFPkFRwHFkz",NA
"10752","Nyamonye Mission Dispensary","JNvqpOnKfGR","4","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","Fb6QnAUP1Gf",NA,NA
"10753","Nyamrisra Community Health Unit","I6DBNeGDKjI","5","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","I6DBNeGDKjI","j2edhSwsrc4",NA
"10754","Nyamrisra Health Centre","HoRW5aISmiD","4","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","I6DBNeGDKjI",NA,NA
"10755","Nyamsenda Community Health Unit","JM72QVwNQhk","5","HfVjCurKxh2","u4t9H8XyU9P","InECuIlzJGx","JM72QVwNQhk","HMfuZYnAA4r",NA
"10756","Nyamusi Sub-District Hospital","v5qbFUgfIoF","4","HfVjCurKxh2","uepLTG8wGWJ","v5qbFUgfIoF","EKgRy3CAlod",NA,NA
"10757","Nyamware North Community Health Unit","xHpOSfsb09z","5","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ","xHpOSfsb09z","p09zSayUnb2",NA
"10758","Nyamware South Community Health Unit","xHpOSfsb09z","5","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ","xHpOSfsb09z","x78Vp0HT49C",NA
"10759","Nyanchabo Community Unit","fzoNOK6Nrqc","5","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","fzoNOK6Nrqc","lSB12uKaJIA",NA
"10760","Nyancha Community Health Unit","kdWojQWcVGb","5","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","kdWojQWcVGb","dLrG0SwE4tM",NA
"10761","Nyancha Community Unit","cLo2mMOlSkq","5","HfVjCurKxh2","fVra3Pwta0Q","D2lsuEzZAJP","cLo2mMOlSkq","aCcrbYnQiPd",NA
"10762","Nyanchonori Dispensary","Qn5Fff2lIDz","4","HfVjCurKxh2","uepLTG8wGWJ","Qn5Fff2lIDz","SlWsYkPHSxs",NA,NA
"10763","Nyanchwa Dispensary","fFh3beH29fD","4","HfVjCurKxh2","sPkRcDvhGWA","fFh3beH29fD","ag64ujDJHs6",NA,NA
"10764","Nyandago Koweru Community Unit","mvhjOGeHZbK","5","HfVjCurKxh2","fVra3Pwta0Q","D2lsuEzZAJP","mvhjOGeHZbK","LXlFDQs5pxh",NA
"10765","Nyandago Koweru Dispensary","D2lsuEzZAJP","4","HfVjCurKxh2","fVra3Pwta0Q","D2lsuEzZAJP","mvhjOGeHZbK",NA,NA
"10766","Nyandarua (ACK) Captain","Lm9RMwhIu3G","4","HfVjCurKxh2","mYZacFNIB3h","Lm9RMwhIu3G","tS66Amr7xbP",NA,NA
"10767","Nyandarua Central Sub County","mYZacFNIB3h","3","HfVjCurKxh2","mYZacFNIB3h","Lm9RMwhIu3G",NA,NA,NA
"10768","Nyandarua County","HfVjCurKxh2","2","HfVjCurKxh2","mYZacFNIB3h",NA,NA,NA,NA
"10769","Nyandarua South","RAnL5kBKMIt","4","HfVjCurKxh2","mYZacFNIB3h","RAnL5kBKMIt","ltpN4qugUAb",NA,NA
"10770","Nyandiwa Baptist Dispensary","BzFBYZhF5fx","4","HfVjCurKxh2","nK0A12Q7MvS","BzFBYZhF5fx","yPvxYuKq57g",NA,NA
"10771","Nyandiwa Community Health Unit","w8NTKsoCH8b","5","HfVjCurKxh2","u4t9H8XyU9P","PKeFksHlJkB","w8NTKsoCH8b","m8fj0092ew6",NA
"10772","Nyandiwa Dispensary","HoRW5aISmiD","4","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","okma2mhy9sc",NA,NA
"10773","Nyandiwa Lower Community Health Unit","okma2mhy9sc","5","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","okma2mhy9sc","NG276y3MM7g",NA
"10774","Nyandiwa Upper Community Unit","WZfNEZ539Jy","5","HfVjCurKxh2","nK0A12Q7MvS","HoRW5aISmiD","WZfNEZ539Jy","GB9uVipPAo5",NA
"10775","Nyandoche Ibere Dispensary","ABuzigW8Lzw","4","HfVjCurKxh2","uepLTG8wGWJ","ABuzigW8Lzw","sAf3Y4aI3zy",NA,NA
"10776","Nyando Koru Community Unit","UnUk7uMZeBz","5","HfVjCurKxh2","tAbBVBbueqD","NmbwkQ5r5cB","UnUk7uMZeBz","mv9em67On1U",NA
"10777","Nyando Sub County","tAbBVBbueqD","3","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ",NA,NA,NA
"10778","Nyanduma Dispensary","nCziQtZ49jj","4","HfVjCurKxh2","qKzosKQPl6G","nCziQtZ49jj","oIu7rGLIA2g",NA,NA
"10779","Nyandwela Medical Clinic","JNvqpOnKfGR","4","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","Q0TM4uRt6PI",NA,NA
"10780","Nyang'aita Community Health Unit","SBKrEDk0r9L","5","HfVjCurKxh2","XWALbfAPa6n","SCbMzaOeTuR","SBKrEDk0r9L","d7kAhJANR4p",NA
"10781","Nyang'aita Dispensary","SCbMzaOeTuR","4","HfVjCurKxh2","XWALbfAPa6n","SCbMzaOeTuR","gFWT9JGfGAI",NA,NA
"10782","Nyangajo Dispensary","fmsyW02tPng","4","HfVjCurKxh2","nK0A12Q7MvS","fmsyW02tPng","bNpQPT4CPfW",NA,NA
"10783","Nyangande Health Center","iRK9uABUTVZ","4","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ","gdjJjF3h8HT",NA,NA
"10784","Nyangati Community Health Unit","ZAp1tGmL6oO","5","HfVjCurKxh2","Ulj33KBau7V","jHmpQUlnkQk","ZAp1tGmL6oO","Us54SJFtrRB",NA
"10785","Nyangena Community Unity","YVbnjQr0hoD","5","HfVjCurKxh2","uepLTG8wGWJ","f3AcdRzgTwz","YVbnjQr0hoD","x25aoufNGru",NA
"10786","Nyangena Hospital","gPR82w2xgJZ","4","HfVjCurKxh2","sPkRcDvhGWA","gPR82w2xgJZ","c1b5UpHXXU7",NA,NA
"10787","Nyangena Sub District Hosp","f3AcdRzgTwz","4","HfVjCurKxh2","uepLTG8wGWJ","f3AcdRzgTwz","YVbnjQr0hoD",NA,NA
"10788","Nyangeni Community Health Unit","gUMUKtsdh8z","5","HfVjCurKxh2","Ulj33KBau7V","yOaHQLOLd1H","gUMUKtsdh8z","yULYqXhkv4e",NA
"10789","Nyangiela Sub District Hospital","NhsAMiaS0TD","4","HfVjCurKxh2","nK0A12Q7MvS","NhsAMiaS0TD","UvpDlU8kdC9",NA,NA
"10790","Nyangio Community Health Unit","qexgkSYU60Z","5","HfVjCurKxh2","Ulj33KBau7V","A34NiI4rgnf","qexgkSYU60Z","P2eDGbmn3aC",NA
"10791","Nyangiti Community Health Unit","vIU1CDKwkzq","5","HfVjCurKxh2","ahwTMNAJvrL","U9CLTNIwehR","vIU1CDKwkzq","eCyO6oFEC47",NA
"10792","Nyango Dispensary","QEGPqON6Zcj","5","HfVjCurKxh2","N7YETT3A9r1","LOgbecTRkbp","QEGPqON6Zcj","AqLdqbmRxuw",NA
"10793","Nyangoge Community Health Unit","kmEXAwkvnDQ","5","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","kmEXAwkvnDQ","TPC0U6E7Zcj",NA
"10794","Nyangoge Health Centre","jtBjNpL9FXS","4","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","kmEXAwkvnDQ",NA,NA
"10795","Nyangoma A Community Health Unit","C3hcs594UwF","5","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","C3hcs594UwF","lWP4DY5ZawO",NA
"10796","Nyangoma B Community Health Unit","TvQQht1n3MH","5","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","TvQQht1n3MH","yDExqN0iWwt",NA
"10797","Nyang'oma Health Centre","NmbwkQ5r5cB","4","HfVjCurKxh2","tAbBVBbueqD","NmbwkQ5r5cB","Fiw6j6VJOPf",NA,NA
"10798","Nyangoma Health Centre","NmbwkQ5r5cB","4","HfVjCurKxh2","tAbBVBbueqD","NmbwkQ5r5cB","ISneFj4pIh2",NA,NA
"10799","Nyang'oma Mission Health Centre","JNvqpOnKfGR","4","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","C3hcs594UwF",NA,NA
"10800","Nyangore Community Unit","LYauDwfdLGf","5","HfVjCurKxh2","tAbBVBbueqD","NmbwkQ5r5cB","LYauDwfdLGf","cnIKp2ghbAC",NA
"10801","Nyangore Dispensary","NmbwkQ5r5cB","4","HfVjCurKxh2","tAbBVBbueqD","NmbwkQ5r5cB","Wo1VJV9cbON",NA,NA
"10802","Nyang'ori Health Centre","BXaq5PxSfz2","4","HfVjCurKxh2","sANMZ3lpqGs","BXaq5PxSfz2","hE3sC35yZLP",NA,NA
"10803","Nyangu Dispensary","InECuIlzJGx","4","HfVjCurKxh2","u4t9H8XyU9P","InECuIlzJGx","WggQjuiAZV8",NA,NA
"10804","Nyangwa Community Unit","dzPtnXVHu7C","5","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","dzPtnXVHu7C","BpcI2OtHS2K",NA
"10805","Nyangweta Health Centre","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","pfefIJMcoRj",NA,NA
"10806","Nyankoba Community Health Unit","SlWsYkPHSxs","5","HfVjCurKxh2","uepLTG8wGWJ","Qn5Fff2lIDz","SlWsYkPHSxs","LbdtuuwA2jl",NA
"10807","Nyanko Dispensary","fFh3beH29fD","4","HfVjCurKxh2","sPkRcDvhGWA","fFh3beH29fD","GAdepO6pRRV",NA,NA
"10808","Nyankono Dispensary","ABuzigW8Lzw","4","HfVjCurKxh2","uepLTG8wGWJ","ABuzigW8Lzw","KTbbX60HB6W",NA,NA
"10809","Nyankore Community Unit","d8ZP2QJXQRn","5","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","d8ZP2QJXQRn","dx4De6N6Y5o",NA
"10810","Nyankore Health Center","jtBjNpL9FXS","4","HfVjCurKxh2","fVra3Pwta0Q","jtBjNpL9FXS","d8ZP2QJXQRn",NA,NA
"10811","Nyansabakwa Health Centre","cxjRPbvhjzr","4","HfVjCurKxh2","uepLTG8wGWJ","cxjRPbvhjzr","mIhBcu4mJnr",NA,NA
"10812","Nyansakia Health Centre","cooDDG3Lh3A","4","HfVjCurKxh2","sPkRcDvhGWA","cooDDG3Lh3A","OymqGMFUQan",NA,NA
